Date	Balance
637	147.743504096858
638	147.46114941262275
639	146.12811226963376
640	147.7555911271113
641	150.3281748388394
642	149.2994527815623
643	149.74165669930835
644	151.47097300623113
645	153.29015429163945
646	156.78712350018284
647	164.08363847198382
648	164.08363847257874
649	167.7662988139321
650	165.98743703353688
651	168.9740210260399
652	169.3190845152136
653	169.021493816171
654	165.95855945642916
655	165.95855945642916
656	165.95855945642916
657	165.95855945642916
658	165.95855945642916
659	165.95855945642916
660	165.95855945642916
661	165.95855945642916
662	165.95855945642916
663	165.95855945642916
664	165.95855945642916
665	165.95855945642916
666	165.95855945642916
667	165.95855945642916
668	165.95855945642916
669	165.95855945642916
670	165.95855945642916
671	165.95855945642916
672	165.95855945642916
673	165.95855945642916
674	165.95855945642916
675	165.95855945642916
676	165.95855945642916
677	165.95855945642916
678	165.95855945642916
679	165.95855945642916
680	165.95855945642916
681	165.95855945642916
682	165.70962161724452
683	165.66783353617032
684	165.66783353617032
685	165.66783353617032
686	165.66783353617032
687	165.66783353617032
688	165.66783353617032
689	165.66783353617032
690	165.66783353617032
691	165.66783353617032
692	165.66783353617032
693	165.66783353617032
694	165.66783353617032
695	165.66783353617032
696	165.66783353617032
697	165.66783353617032
698	165.66783353617032
699	165.66783353617032
700	165.66783353617032
701	165.66783353617032
702	165.66783353617032
703	165.66783353617032
704	165.66783353617032
705	165.66783353617032
706	165.66783353617032
707	165.66783353617032
708	165.66783353617032
709	165.66783353617032
710	165.66783353617032
711	165.66783353617032
712	165.41933178586606
713	165.13307539170285
714	166.61880765185205
715	172.45127869858632
716	175.20937840422877
717	178.16018736650338
718	177.11401630032515
719	178.58508288264963
720	165.14759571586643
721	173.88330182913973
722	173.88330182913973
723	173.88330182913973
724	173.88330182913973
725	173.88330182913973
726	173.88330182913973
727	173.88330182913973
728	173.88330182913973
729	173.88330182913973
730	173.88330182913973
731	173.62247687639604
732	174.07647019412997
733	174.34782396602367
734	177.25217846473575
735	183.12421235713535
736	178.63817152469508
737	183.39203570244743
738	181.24199745304728
739	180.1712508217759
740	179.17850264515715
741	177.56687794190967
742	175.1611547426439
743	175.1611547426439
744	175.1611547426439
745	175.1611547426439
746	175.1611547426439
747	175.1611547426439
748	175.1611547426439
749	174.89841301052994
750	174.17757644422556
751	173.71382336676712
752	173.453252631717
753	173.742394931617
754	171.30042757977677
755	171.30042757977677
756	171.30042757977677
757	171.30042757977677
758	171.30042757977677
759	171.30042757977677
760	171.30042757977677
761	171.04347693840708
762	172.89044412670154
763	172.89044412670154
764	172.89044412670154
765	172.89044412670154
766	172.89044412670154
767	172.89044412670154
768	172.89044412670154
769	172.89044412670154
770	172.89044412670154
771	172.89044412670154
772	172.89044412670154
773	172.89044412670154
774	172.89044412670154
775	172.89044412670154
776	172.89044412670154
777	172.89044412670154
778	172.89044412670154
779	172.89044412670154
780	172.63110846051148
781	173.18785632768285
782	172.8339040372681
783	174.08986298524994
784	175.345821901135
785	176.25290334937864
786	174.9193062094715
787	172.44310067050483
788	173.67101585506222
789	174.71784243412165
790	171.9806900448539
791	171.9806900448539
792	171.9806900448539
793	171.9806900448539
794	171.9806900448539
795	171.9806900448539
796	171.9806900448539
797	171.9806900448539
798	171.9806900448539
799	171.9806900448539
800	171.9806900448539
801	171.9806900448539
802	171.9806900448539
803	171.9806900448539
804	171.9806900448539
805	171.9806900448539
806	171.9806900448539
807	171.9806900448539
808	171.9806900448539
809	171.72271900978663
810	172.17904546252174
811	174.70056962845345
812	181.76631627728415
813	180.0181600125488
814	179.83790853013477
815	185.05214558858097
816	184.5558371592266
817	184.8394419715439
818	181.12068085000922
819	178.66872857676768
820	182.92510943239037
821	180.02366616611255
822	176.89850698985038
823	178.39996180064017
824	181.15257930223154
825	184.52038654669727
826	184.27223984471178
827	184.34951464498602
828	183.32976881842453
829	181.87977425268411
830	182.42880099594592
831	182.74463556338313
832	183.63027215876158
833	181.42861284076588
834	181.42861284076588
835	181.42861284076588
836	181.42861284076588
837	181.42861284076588
838	181.42861284076588
839	181.42861284076588
840	181.42861284076588
841	181.42861284076588
842	181.42861284076588
843	181.15646992150477
844	182.06150471036358
845	181.37516734184788
846	179.3462122008118
847	179.07719288251062
848	180.5633532320061
849	179.61456264525143
850	176.18092724920038
851	176.18092724920038
852	176.18092724920038
853	176.18092724920038
854	176.18092724920038
855	176.18092724920038
856	176.18092724920038
857	176.18092724920038
858	176.18092724920038
859	176.18092724920038
860	176.18092724920038
861	176.18092724920038
862	176.18092724920038
863	176.18092724920038
864	176.18092724920038
865	176.18092724920038
866	176.18092724920038
867	176.18092724920038
868	175.91665585832658
869	176.98757945997016
870	171.78560109084762
871	174.55984841313656
872	170.03962499510084
873	170.03962499510084
874	170.03962499510084
875	170.03962499510084
876	170.03962499510084
877	170.03962499510084
878	170.03962499510084
879	170.03962499510084
880	170.03962499510084
881	170.03962499510084
882	169.7845655576082
883	170.61284096181853
884	168.5771716387336
885	173.4792117673325
886	173.2189929496815
887	177.02621943616396
888	177.02621943616396
889	176.76068010700973
890	178.03415787667967
891	174.66536222217897
892	180.00087836916978
893	180.00087836916978
894	180.00087836916978
895	180.00087836916978
896	179.73087705161603
897	186.53216872588584
898	195.25778496311892
899	189.25067158859383
900	197.83748010463225
901	200.31590809083968
902	206.18487439323616
903	206.96348063836876
904	201.9844754611216
905	204.97034174382304
906	209.27348048249038
907	205.23379097340845
908	202.59921086172986
909	194.403427306874
910	194.403427306874
911	194.11182216591368
912	193.60431484274275
913	206.20931160591414
914	219.32716490133345
915	221.25676590781208
916	238.54440220697407
917	227.6824854690033
918	231.25354948046092
919	231.0246136960712
920	227.43349692026436
921	218.58354141843614
922	222.8112525013631
923	227.05583642642804
924	233.11344383798868
925	237.95952976556615
926	234.36674191979702
927	236.45557206255
928	237.8759765615605
929	236.70623168292224
930	226.6798553562035
931	225.2594425035435
932	232.69567780876966
933	232.01292278941807
934	232.01292278941807
935	232.01292278941807
936	232.01292278941807
937	232.01292278941807
938	232.01292278941807
939	232.01292278941807
940	232.01292278941807
941	232.01292278941807
942	232.01292278941807
943	232.01292278941807
944	232.01292278941807
945	231.66490340523399
946	240.20576831692378
947	240.20576831692378
948	240.20576831692378
949	240.20576831692378
950	240.20576831692378
951	239.84545966444838
952	244.93398044452178
953	247.0789095450413
954	245.68898554387556
955	245.68898554387556
956	245.68898554387556
957	245.68898554387556
958	245.32045206555975
959	245.86989655810356
960	245.5010917132664
961	253.66653621374172
962	246.34721557042403
963	246.44222512702908
964	250.07062192962633
965	242.63287994508457
966	245.45435086866462
967	239.63045174890482
968	242.30124283902447
969	244.6828460891915
970	244.6828460891915
971	244.31582182005772
972	237.16995215858785
973	236.81419723034998
974	244.09546223084686
975	243.04866953039073
976	245.70194059467474
977	242.00079294523113
978	244.63095501997947
979	248.11165009909988
980	247.91782321011547
981	253.4665860112155
982	254.8053179795846
983	255.82683740804862
984	247.2191701588264
985	246.78185104915914
986	245.43419420010844
987	248.1919820549488
988	243.8614483898185
989	243.8614483898185
990	243.8614483898185
991	243.8614483898185
992	243.8614483898185
993	243.8614483898185
994	243.8614483898185
995	243.8614483898185
996	243.8614483898185
997	243.8614483898185
998	243.49565621723377
999	246.43657613534407
1000	246.11545366743164
1001	245.1564903336099
1002	247.26990826667017
1003	249.99973987588845
1004	252.72957148158434
1005	249.40800560871145
1006	252.11403835135766
1007	272.1025699923678
1008	274.89404295960344
1009	277.3592200344047
1010	282.2137455010196
1011	288.5255891844638
1012	286.7676353910506
1013	283.196760267195
1014	279.49670508314153
1015	280.1599761911709
1016	286.5442597904349
1017	288.26722468841217
1018	284.3427826816532
1019	287.1589121959704
1020	285.2351734464914
1021	284.8073206863217
1022	286.8867097768154
1023	285.6415858797252
1024	287.9031374448325
1025	292.3293192823123
1026	291.93571899276196
1027	292.2229550385637
1028	287.733732834908
1029	290.52890892746063
1030	288.4861857677176
1031	288.4861857677176
1032	288.4861857677176
1033	288.4861857677176
1034	288.4861857677176
1035	288.4861857677176
1036	288.4861857677176
1037	288.4861857677176
1038	288.4861857677176
1039	288.4861857677176
1040	288.4861857677176
1041	288.4861857677176
1042	288.4861857677176
1043	288.4861857677176
1044	288.4861857677176
1045	288.053456489066
1046	293.02103546696344
1047	292.5912282984144
1048	300.97553454723965
1049	302.93139685465866
1050	311.40397061332135
1051	309.957090917061
1052	319.21447603157463
1053	320.9502357407009
1054	319.33845886876736
1055	336.1587970082293
1056	343.1793166833243
1057	334.0924163971673
1058	327.64902838543696
1059	327.64902838543696
1060	327.64902838543696
1061	327.64902838543696
1062	327.64902838543696
1063	327.1575548428588
1064	331.846083680657
1065	329.50221003527906
1066	336.9213243168081
1067	343.5128416073662
1068	335.6764687171712
1069	319.10946828412466
1070	319.10946828412466
1071	319.10946828412466
1072	319.10946828412466
1073	319.10946828412466
1074	319.10946828412466
1075	319.10946828412466
1076	319.10946828412466
1077	319.10946828412466
1078	319.10946828412466
1079	319.10946828412466
1080	319.10946828412466
1081	319.10946828412466
1082	319.10946828412466
1083	319.10946828412466
1084	319.10946828412466
1085	319.10946828412466
1086	319.10946828412466
1087	319.10946828412466
1088	319.10946828412466
1089	319.10946828412466
1090	319.10946828412466
1091	319.10946828412466
1092	319.10946828412466
1093	319.10946828412466
1094	319.10946828412466
1095	319.10946828412466
1096	319.10946828412466
1097	319.10946828412466
1098	319.10946828412466
1099	319.10946828412466
1100	319.10946828412466
1101	319.10946828412466
1102	319.10946828412466
1103	319.10946828412466
1104	319.10946828412466
1105	319.10946828412466
1106	319.10946828412466
1107	319.10946828412466
1108	319.10946828412466
1109	319.10946828412466
1110	319.10946828412466
1111	319.10946828412466
1112	319.10946828412466
1113	319.10946828412466
1114	319.10946828412466
1115	319.10946828412466
1116	318.6308040816985
1117	326.49484925223226
1118	325.0322390193552
1119	318.94944400348976
1120	320.0717460315792
1121	319.2204914079988
1122	323.08983067742827
1123	323.86369853765984
1124	328.10449439668514
1125	328.4527349296491
1126	334.38830140291435
1127	335.47171640398835
1128	336.24558425338586
1129	335.471716529355
1130	341.2757253390873
1131	334.21681614410664
1132	336.7872918328574
1133	332.99533925325926
1134	335.7812634844691
1135	332.88219982112156
1136	332.88219982112156
1137	332.38287652138985
1138	334.2311815996602
1139	332.12438814483744
1140	332.12438814483744
1141	332.12438814483744
1142	332.12438814483744
1143	332.12438814483744
1144	332.12438814483744
1145	332.12438814483744
1146	332.12438814483744
1147	332.12438814483744
1148	332.12438814483744
1149	332.12438814483744
1150	331.62620156262017
1151	332.04186913088205
1152	329.18064561668575
1153	331.8525852172713
1154	347.5252945807511
1155	347.3738674378997
1156	347.52529458226536
1157	347.7531924439961
1158	346.1624502890317
1159	342.2391118681832
1160	344.9510331439494
1161	345.04578107590555
1162	346.26825687108635
1163	349.6558744913227
1164	349.1152796340685
1165	355.0175648635507
1166	355.39950600826495
1167	356.6182270424925
1168	357.00120584852255
1169	358.42804892737735
1170	358.1335231270017
1171	361.5323053524232
1172	361.75048915304865
1173	367.96795896865575
1174	370.9207883046069
1175	363.9551396683305
1176	356.77152682577344
1177	356.77152682577344
1178	356.77152682577344
1179	356.77152682577344
1180	356.77152682577344
1181	356.77152682577344
1182	356.77152682577344
1183	356.77152682577344
1184	356.77152682577344
1185	356.77152682577344
1186	356.77152682577344
1187	356.77152682577344
1188	356.77152682577344
1189	356.77152682577344
1190	356.77152682577344
1191	356.77152682577344
1192	356.77152682577344
1193	356.77152682577344
1194	356.77152682577344
1195	356.77152682577344
1196	356.77152682577344
1197	356.77152682577344
1198	356.77152682577344
1199	356.77152682577344
1200	356.77152682577344
1201	356.2363695355348
1202	360.40543995333246
1203	359.86483179340246
1204	359.3422032009415
1205	358.80318989614017
1206	356.9383325050443
1207	367.5739345372485
1208	373.3945196185832
1209	367.4064930494276
1210	367.86660490922554
1211	366.894279085801
1212	369.3893471177507
1213	369.0888813334508
1214	344.8011376207723
1215	344.8011376207723
1216	344.8011376207723
1217	344.8011376207723
1218	344.8011376207723
1219	344.8011376207723
1220	344.8011376207723
1221	344.8011376207723
1222	344.8011376207723
1223	344.8011376207723
1224	344.8011376207723
1225	344.8011376207723
1226	344.8011376207723
1227	344.8011376207723
1228	344.8011376207723
1229	344.8011376207723
1230	344.8011376207723
1231	344.8011376207723
1232	344.8011376207723
1233	344.8011376207723
1234	344.8011376207723
1235	344.8011376207723
1236	344.8011376207723
1237	344.28393591434116
1238	336.14763447030737
1239	336.14763447030737
1240	336.14763447030737
1241	336.14763447030737
1242	336.14763447030737
1243	336.14763447030737
1244	336.14763447030737
1245	336.14763447030737
1246	336.14763447030737
1247	336.14763447030737
1248	336.14763447030737
1249	336.14763447030737
1250	336.14763447030737
1251	336.14763447030737
1252	336.14763447030737
1253	336.14763447030737
1254	336.14763447030737
1255	336.14763447030737
1256	336.14763447030737
1257	336.14763447030737
1258	336.14763447030737
1259	335.6434130186019
1260	339.37791042996434
1261	326.99640661746116
1262	318.5342277538837
1263	329.66905602298294
1264	328.35001253516884
1265	323.2222315082749
1266	323.2222315082749
1267	323.2222315082749
1268	322.7373981610125
1269	325.76081088363634
1270	325.2721696673109
1271	335.3806030317301
1272	348.4430344429606
1273	348.46956563759204
1274	354.81936509594453
1275	354.0626551932859
1276	353.53156121049597
1277	344.61091441094715
1278	338.1003160170179
1279	345.07298361610844
1280	345.07298361610844
1281	345.07298361610844
1282	344.5553741406843
1283	343.5394698610514
1284	349.29963656378357
1285	344.8817539096227
1286	352.8600421310288
1287	352.8600421310288
1288	352.8600421310288
1289	352.8600421310288
1290	352.8600421310288
1291	352.8600421310288
1292	352.8600421310288
1293	352.8600421310288
1294	352.8600421310288
1295	352.8600421310288
1296	352.8600421310288
1297	352.8600421310288
1298	352.8600421310288
1299	352.3307520678323
1300	351.54735975782467
1301	353.309992759396
1302	360.38448675369887
1303	370.87858190067635
1304	370.87858190067635
1305	370.87858190067635
1306	370.3222640278253
1307	369.050351368946
1308	358.2929520119565
1309	358.2929520119565
1310	358.2929520119565
1311	358.2929520119565
1312	358.2929520119565
1313	358.2929520119565
1314	358.2929520119565
1315	357.75551258393864
1316	373.68637586879146
1317	373.5914577978016
1318	373.01729371065005
1319	372.26127458082055
1320	372.26127460077333
1321	376.34683760373
1322	373.282978786622
1323	372.2707758895133
1324	368.7200418179564
1325	375.2066802746141
1326	374.541588778239
1327	389.45864330039416
1328	388.60352553325134
1329	398.6654114350427
1330	399.2449912681491
1331	399.4685569999303
1332	401.4300072168126
1333	397.8197959143717
1334	393.28582743542245
1335	394.71745615381957
1336	398.1056311767432
1337	384.2823227834109
1338	389.2211101241629
1339	399.6155423071652
1340	399.05496509334455
1341	396.3692301585335
1342	396.3692301585335
1343	395.77467631329574
1344	406.2314789184882
1345	404.64970049377087
1346	409.09369522782987
1347	409.1465659285105
1348	410.46305683808254
1349	406.23147892695135
1350	407.9164597950025
1351	406.0120282595659
1352	405.5972880215831
1353	406.85211035214934
1354	414.9573204062768
1355	416.1991957709923
1356	416.64046490774854
1357	412.6738212003971
1358	412.6641825405532
1359	412.6641825405532
1360	412.6641825405532
1361	412.6641825405532
1362	412.6641825405532
1363	412.6641825405532
1364	412.6641825405532
1365	412.6641825405532
1366	412.6641825405532
1367	412.6641825405532
1368	412.6641825405532
1369	412.6641825405532
1370	412.6641825405532
1371	412.04518626674235
1372	412.94801465015126
1373	408.73351803216724
1374	407.3067264170798
1375	415.51585004131306
1376	423.9937651323789
1377	427.1465074381317
1378	426.5057876769746
1379	427.38847725619894
1380	435.5884871988246
1381	434.69872985209275
1382	433.1778830756839
1383	428.66800188535757
